# file...... output/LOAD54_data.csv
# date...... Fri May  6 19:23:13 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD54:base_power_A, Bus900:measured_power.real, Bus900:measured_power.imag, inv_54_sol:VA_Out.real, inv_54_batt:VA_Out.real, Bus900:measured_voltage_A.real, Bus900:measured_voltage_A.imag, Bus900:measured_current_A.real, Bus900:measured_current_A.imag
2019-04-21 03:29:00 GMT,+4006.03,+2789.68,+2403.62,+0,+415.146,+206.501,-105.899,+7.03119,-15.2455
2019-04-21 03:30:00 GMT,+3991.21,+2777.82,+2394.72,+0,+415.146,+206.415,-105.903,+7.00268,-15.1943
2019-04-21 03:31:00 GMT,+3991.21,+2777.82,+2394.72,+0,+415.146,+206.415,-105.903,+7.00268,-15.1943
2019-04-21 03:32:00 GMT,+3991.21,+2777.82,+2394.72,+0,+415.146,+206.415,-105.903,+7.00268,-15.1943
2019-04-21 03:33:00 GMT,+3991.21,+2777.82,+2394.72,+0,+415.146,+206.415,-105.903,+7.00268,-15.1943
2019-04-21 03:34:00 GMT,+3991.21,+2777.78,+2394.72,+0.0423354,+415.146,+206.415,-105.903,+7.00263,-15.1943
2019-04-21 03:35:00 GMT,+3944.93,+2740.77,+2366.96,+0.0280146,+415.146,+206.294,-105.846,+6.91899,-15.0238
2019-04-21 03:36:00 GMT,+3944.93,+2740.8,+2366.96,+0,+415.146,+206.294,-105.846,+6.91903,-15.0238
2019-04-21 03:37:00 GMT,+3944.93,+2740.8,+2366.96,+0,+415.146,+206.294,-105.846,+6.91903,-15.0238
2019-04-21 03:38:00 GMT,+3944.93,+2740.8,+2366.96,+0,+415.146,+206.294,-105.846,+6.91903,-15.0238
2019-04-21 03:39:00 GMT,+3944.93,+2740.8,+2366.96,+0,+415.146,+206.294,-105.846,+6.91903,-15.0238
2019-04-21 03:40:00 GMT,+3928.1,+2727.33,+2356.86,+0,+415.146,+206.239,-105.86,+6.88611,-14.9623
2019-04-21 03:41:00 GMT,+3928.1,+2727.33,+2356.86,+0,+415.146,+206.239,-105.86,+6.88611,-14.9623
2019-04-21 03:42:00 GMT,+3928.1,+2727.33,+2356.86,+0,+415.146,+206.239,-105.86,+6.88611,-14.9623
2019-04-21 03:43:00 GMT,+3928.1,+2727.33,+2356.86,+0,+415.146,+206.239,-105.86,+6.88611,-14.9623
2019-04-21 03:44:00 GMT,+3928.1,+2727.33,+2356.86,+0,+415.146,+206.239,-105.86,+6.88611,-14.9623
2019-04-21 03:45:00 GMT,+3944.24,+2740.25,+2366.54,+0,+415.146,+206.187,-105.821,+6.91922,-15.0288
2019-04-21 03:46:00 GMT,+3944.24,+2740.25,+2366.54,+0,+415.146,+206.187,-105.821,+6.91922,-15.0288
2019-04-21 03:47:00 GMT,+3944.24,+2740.25,+2366.54,+0,+415.146,+206.187,-105.821,+6.91922,-15.0288
2019-04-21 03:48:00 GMT,+3944.24,+2740.25,+2366.54,+0,+415.146,+206.187,-105.821,+6.91922,-15.0288
2019-04-21 03:49:00 GMT,+3944.24,+2740.25,+2366.54,+0,+415.146,+206.187,-105.821,+6.91922,-15.0288
2019-04-21 03:50:00 GMT,+3953.01,+2747.26,+2371.8,+0,+415.146,+206.077,-105.745,+6.94082,-15.0709
2019-04-21 03:51:00 GMT,+3953.01,+2747.19,+2371.8,+0.0670209,+415.146,+206.077,-105.746,+6.94073,-15.0708
2019-04-21 03:52:00 GMT,+3953.01,+2746.99,+2371.8,+0.270269,+415.146,+206.078,-105.746,+6.94046,-15.0706
2019-04-21 03:53:00 GMT,+3953.01,+2746.95,+2371.8,+0.312192,+415.146,+206.078,-105.746,+6.94041,-15.0706
2019-04-21 03:54:00 GMT,+3953.01,+2747.07,+2371.8,+0.183285,+415.146,+206.078,-105.746,+6.94058,-15.0707
2019-04-21 03:55:00 GMT,+3959.86,+2752.74,+2375.92,+0,+415.146,+206.144,-105.801,+6.94998,-15.0925
2019-04-21 03:56:00 GMT,+3959.86,+2752.74,+2375.92,+0,+415.146,+206.144,-105.801,+6.94998,-15.0925
2019-04-21 03:57:00 GMT,+3959.86,+2752.74,+2375.92,+0,+415.146,+206.144,-105.801,+6.94998,-15.0925
2019-04-21 03:58:00 GMT,+3959.86,+2752.74,+2375.92,+0,+415.146,+206.144,-105.801,+6.94998,-15.0925
2019-04-21 03:59:00 GMT,+3959.86,+2752.74,+2375.92,+0,+415.146,+206.144,-105.801,+6.94998,-15.0925
2019-04-21 04:00:00 GMT,+3936.34,+2733.92,+2361.8,+0,+415.146,+206.085,-105.793,+6.90598,-15.0055
2019-04-21 04:01:00 GMT,+3936.34,+2733.92,+2361.8,+0,+415.146,+206.085,-105.793,+6.90598,-15.0055
2019-04-21 04:02:00 GMT,+3936.34,+2733.92,+2361.8,+0,+415.146,+206.085,-105.793,+6.90598,-15.0055
2019-04-21 04:03:00 GMT,+3936.34,+2733.92,+2361.8,+0,+415.146,+206.085,-105.793,+6.90598,-15.0055
2019-04-21 04:04:00 GMT,+3936.34,+2733.92,+2361.8,+0,+415.146,+206.085,-105.793,+6.90598,-15.0055
2019-04-21 04:05:00 GMT,+3924.62,+2724.55,+2354.77,+0,+415.146,+205.204,-105.335,+6.91377,-15.0243
2019-04-21 04:06:00 GMT,+3924.62,+2724.55,+2354.77,+0,+415.146,+205.204,-105.335,+6.91377,-15.0243
2019-04-21 04:07:00 GMT,+3924.62,+2724.55,+2354.77,+0,+415.146,+205.204,-105.335,+6.91377,-15.0243
2019-04-21 04:08:00 GMT,+3924.62,+2724.55,+2354.77,+0,+415.146,+205.204,-105.335,+6.91377,-15.0243
2019-04-21 04:09:00 GMT,+3924.62,+2724.53,+2354.77,+0.0183022,+415.146,+205.204,-105.335,+6.91375,-15.0243
2019-04-21 04:10:00 GMT,+3922.72,+2723.03,+2353.63,+0,+415.146,+205.452,-105.469,+6.90138,-14.9987
2019-04-21 04:11:00 GMT,+3922.72,+2723.03,+2353.63,+0,+415.146,+205.452,-105.469,+6.90138,-14.9987
2019-04-21 04:12:00 GMT,+3922.72,+2723.03,+2353.63,+0,+415.146,+205.452,-105.469,+6.90138,-14.9987
2019-04-21 04:13:00 GMT,+3922.72,+2723.03,+2353.63,+0,+415.146,+205.452,-105.469,+6.90138,-14.9987
2019-04-21 04:14:00 GMT,+3922.72,+2723.03,+2353.63,+0,+415.146,+205.452,-105.469,+6.90138,-14.9987
2019-04-21 04:15:00 GMT,+3917.15,+2718.57,+2350.29,+0.00355675,+415.146,+206.474,-105.968,+6.85848,-14.9029
2019-04-21 04:16:00 GMT,+3917.15,+2718.57,+2350.29,+0,+415.146,+206.474,-105.968,+6.85849,-14.9029
2019-04-21 04:17:00 GMT,+3917.15,+2718.57,+2350.29,+0,+415.146,+206.474,-105.968,+6.85849,-14.9029
2019-04-21 04:18:00 GMT,+3917.15,+2718.57,+2350.29,+0,+415.146,+206.474,-105.968,+6.85849,-14.9029
2019-04-21 04:19:00 GMT,+3917.15,+2718.57,+2350.29,+0,+415.146,+206.474,-105.968,+6.85849,-14.9029
2019-04-21 04:20:00 GMT,+3899.26,+2704.27,+2339.56,+0,+415.146,+208.161,-107.017,+6.75677,-14.7129
2019-04-21 04:21:00 GMT,+3899.26,+2704.27,+2339.56,+0,+415.146,+208.161,-107.017,+6.75677,-14.7129
2019-04-21 04:22:00 GMT,+3899.26,+2704.27,+2339.56,+0,+415.146,+208.161,-107.017,+6.75677,-14.7129
2019-04-21 04:23:00 GMT,+3899.26,+2704.27,+2339.56,+0,+415.146,+208.161,-107.017,+6.75677,-14.7129
2019-04-21 04:24:00 GMT,+3899.26,+2704.27,+2339.56,+0,+415.146,+208.161,-107.017,+6.75677,-14.7129
2019-04-21 04:25:00 GMT,+3872.44,+2682.81,+2323.47,+0,+415.146,+207.484,-107.665,+6.65992,-14.6542
2019-04-21 04:26:00 GMT,+3872.44,+2682.81,+2323.47,+0,+415.146,+207.484,-107.665,+6.65992,-14.6542
2019-04-21 04:27:00 GMT,+3872.44,+2682.81,+2323.47,+0,+415.146,+207.484,-107.665,+6.65992,-14.6542
2019-04-21 04:28:00 GMT,+3872.44,+2682.81,+2323.47,+0,+415.146,+207.484,-107.665,+6.65992,-14.6542
2019-04-21 04:29:00 GMT,+3872.44,+2682.81,+2323.47,+0,+415.146,+207.484,-107.665,+6.65992,-14.6542
2019-04-21 04:30:00 GMT,+3867.77,+2679.07,+2320.66,+0,+415.146,+207.794,-108.551,+6.59177,-14.6116
2019-04-21 04:31:00 GMT,+3867.77,+2679.07,+2320.66,+0,+415.146,+207.794,-108.551,+6.59177,-14.6116
2019-04-21 04:32:00 GMT,+3867.77,+2679.07,+2320.66,+0,+415.146,+207.794,-108.551,+6.59177,-14.6116
2019-04-21 04:33:00 GMT,+3867.77,+2679.07,+2320.66,+0,+415.146,+207.794,-108.551,+6.59177,-14.6116
2019-04-21 04:34:00 GMT,+3867.77,+2679.07,+2320.66,+0,+415.146,+207.794,-108.551,+6.59177,-14.6116
2019-04-21 04:35:00 GMT,+3895.38,+2701.16,+2337.23,+0,+415.146,+209.036,-109.535,+6.58033,-14.6291
2019-04-21 04:36:00 GMT,+3895.38,+2701.16,+2337.23,+0,+415.146,+209.036,-109.535,+6.58033,-14.6291
2019-04-21 04:37:00 GMT,+3895.38,+2701.16,+2337.23,+0,+415.146,+209.036,-109.535,+6.58033,-14.6291
2019-04-21 04:38:00 GMT,+3895.38,+2701.16,+2337.23,+0,+415.146,+209.036,-109.535,+6.58033,-14.6291
2019-04-21 04:39:00 GMT,+3895.38,+2701.16,+2337.23,+0,+415.146,+209.036,-109.535,+6.58033,-14.6291
2019-04-21 04:40:00 GMT,+3905.86,+2709.54,+2343.51,+0,+415.146,+209.891,-110.281,+6.55246,-14.6082
2019-04-21 04:41:00 GMT,+3905.86,+2709.54,+2343.51,+0,+415.146,+209.891,-110.281,+6.55246,-14.6082
2019-04-21 04:42:00 GMT,+3905.86,+2709.54,+2343.51,+0,+415.146,+209.891,-110.281,+6.55246,-14.6082
2019-04-21 04:43:00 GMT,+3905.86,+2709.54,+2343.51,+0,+415.146,+209.891,-110.281,+6.55246,-14.6082
2019-04-21 04:44:00 GMT,+3905.86,+2709.54,+2343.51,+0,+415.146,+209.891,-110.281,+6.55246,-14.6082
2019-04-21 04:45:00 GMT,+3907.28,+2710.68,+2344.37,+0,+415.146,+210.435,-110.794,+6.52284,-14.5749
2019-04-21 04:46:00 GMT,+3907.28,+2710.68,+2344.37,+0,+415.146,+210.435,-110.794,+6.52284,-14.5749
2019-04-21 04:47:00 GMT,+3907.28,+2710.68,+2344.37,+0,+415.146,+210.435,-110.794,+6.52284,-14.5749
2019-04-21 04:48:00 GMT,+3907.28,+2710.68,+2344.37,+0,+415.146,+210.435,-110.794,+6.52284,-14.5749
2019-04-21 04:49:00 GMT,+3907.28,+2710.68,+2344.37,+0,+415.146,+210.435,-110.794,+6.52284,-14.5749
2019-04-21 04:50:00 GMT,+3910.11,+2712.94,+2346.07,+0,+415.146,+210.382,-110.817,+6.52617,-14.5891
2019-04-21 04:51:00 GMT,+3910.11,+2712.94,+2346.07,+0,+415.146,+210.382,-110.817,+6.52617,-14.5891
2019-04-21 04:52:00 GMT,+3910.11,+2712.94,+2346.07,+0,+415.146,+210.382,-110.817,+6.52617,-14.5891
2019-04-21 04:53:00 GMT,+3910.11,+2712.94,+2346.07,+0,+415.146,+210.382,-110.817,+6.52617,-14.5891
2019-04-21 04:54:00 GMT,+3910.11,+2712.94,+2346.07,+0,+415.146,+210.382,-110.817,+6.52617,-14.5891
2019-04-21 04:55:00 GMT,+3876.52,+2686.07,+2325.91,+0,+415.146,+210.327,-110.578,+6.48137,-14.466
2019-04-21 04:56:00 GMT,+3876.52,+2686.07,+2325.91,+0,+415.146,+210.327,-110.578,+6.48137,-14.466
2019-04-21 04:57:00 GMT,+3876.52,+2686.07,+2325.91,+0,+415.146,+210.327,-110.578,+6.48137,-14.466
2019-04-21 04:58:00 GMT,+3876.52,+2686.07,+2325.91,+0,+415.146,+210.327,-110.578,+6.48137,-14.466
2019-04-21 04:59:00 GMT,+3876.52,+2686.07,+2325.91,+0,+415.146,+210.327,-110.578,+6.48137,-14.466
2019-04-21 05:00:00 GMT,+3881.03,+2689.68,+2328.62,+0,+415.146,+210.37,-110.612,+6.48741,-14.4802
2019-04-21 05:01:00 GMT,+3881.03,+2689.68,+2328.62,+0,+415.146,+210.37,-110.612,+6.48741,-14.4802
2019-04-21 05:02:00 GMT,+3881.03,+2689.68,+2328.62,+0,+415.146,+210.37,-110.612,+6.48741,-14.4802
2019-04-21 05:03:00 GMT,+3881.03,+2689.68,+2328.62,+0,+415.146,+210.37,-110.612,+6.48741,-14.4802
2019-04-21 05:04:00 GMT,+3881.03,+2689.68,+2328.62,+0,+415.146,+210.37,-110.612,+6.48741,-14.4802
2019-04-21 05:05:00 GMT,+3929.33,+2728.32,+2357.6,+0,+415.146,+210.247,-110.468,+6.58376,-14.6727
2019-04-21 05:06:00 GMT,+3929.33,+2728.32,+2357.6,+0,+415.146,+210.247,-110.468,+6.58376,-14.6727
2019-04-21 05:07:00 GMT,+3929.33,+2728.32,+2357.6,+0,+415.146,+210.247,-110.468,+6.58376,-14.6727
2019-04-21 05:08:00 GMT,+3929.33,+2728.32,+2357.6,+0,+415.146,+210.247,-110.468,+6.58376,-14.6727
2019-04-21 05:09:00 GMT,+3929.33,+2728.32,+2357.6,+0,+415.146,+210.247,-110.468,+6.58376,-14.6727
2019-04-21 05:10:00 GMT,+4035.4,+2813.17,+2421.24,+0,+415.146,+210.081,-110.328,+6.78445,-15.0882
2019-04-21 05:11:00 GMT,+4035.4,+2813.17,+2421.24,+0,+415.146,+210.081,-110.328,+6.78445,-15.0882
2019-04-21 05:12:00 GMT,+4035.4,+2813.17,+2421.24,+0,+415.146,+210.081,-110.328,+6.78445,-15.0882
2019-04-21 05:13:00 GMT,+4035.4,+2813.17,+2421.24,+0,+415.146,+210.081,-110.328,+6.78445,-15.0882
2019-04-21 05:14:00 GMT,+4035.4,+2813.17,+2421.24,+0,+415.146,+210.081,-110.328,+6.78445,-15.0882
2019-04-21 05:15:00 GMT,+4110.02,+2872.87,+2466.01,+0,+415.146,+209.903,-110.116,+6.93377,-15.3858
2019-04-21 05:16:00 GMT,+4110.02,+2872.87,+2466.01,+0,+415.146,+209.903,-110.116,+6.93377,-15.3858
2019-04-21 05:17:00 GMT,+4110.02,+2872.87,+2466.01,+0,+415.146,+209.903,-110.116,+6.93377,-15.3858
2019-04-21 05:18:00 GMT,+4110.02,+2872.87,+2466.01,+0,+415.146,+209.903,-110.116,+6.93377,-15.3858
2019-04-21 05:19:00 GMT,+4110.02,+2872.87,+2466.01,+0,+415.146,+209.903,-110.116,+6.93377,-15.3858
2019-04-21 05:20:00 GMT,+4165.69,+2917.41,+2499.42,+0,+415.146,+209.722,-109.941,+7.04653,-15.6117
2019-04-21 05:21:00 GMT,+4165.69,+2917.41,+2499.42,+0,+415.146,+209.722,-109.941,+7.04653,-15.6117
2019-04-21 05:22:00 GMT,+4165.69,+2917.41,+2499.42,+0,+415.146,+209.722,-109.941,+7.04653,-15.6117
2019-04-21 05:23:00 GMT,+4165.69,+2917.41,+2499.42,+0,+415.146,+209.722,-109.941,+7.04653,-15.6117
2019-04-21 05:24:00 GMT,+4165.69,+2915.46,+2499.42,+1.95092,+415.146,+209.73,-109.942,+7.04403,-15.6098
2019-04-21 05:25:00 GMT,+4253.31,+2982.18,+2551.99,+5.32054,+415.146,+209.591,-109.797,+7.20903,-15.9526
2019-04-21 05:26:00 GMT,+4253.31,+2978.94,+2551.99,+8.55974,+415.146,+209.604,-109.799,+7.20487,-15.9495
2019-04-21 05:27:00 GMT,+4253.31,+2975.01,+2551.98,+12.4939,+415.146,+209.621,-109.802,+7.19981,-15.9457
2019-04-21 05:28:00 GMT,+4253.31,+2970.11,+2551.98,+17.3874,+415.146,+209.641,-109.806,+7.19352,-15.941
2019-04-21 05:29:00 GMT,+4253.31,+2965.06,+2551.98,+22.4435,+415.146,+209.662,-109.81,+7.18702,-15.9361
2019-04-21 05:30:00 GMT,+4292.81,+2992.2,+2575.69,+26.9047,+415.146,+209.526,-109.665,+7.26347,-16.0946
2019-04-21 05:31:00 GMT,+4292.81,+2986.81,+2575.69,+32.2859,+415.146,+209.548,-109.669,+7.25654,-16.0894
2019-04-21 05:32:00 GMT,+4292.81,+2980.54,+2575.69,+38.5625,+415.146,+209.575,-109.674,+7.24846,-16.0833
2019-04-21 05:33:00 GMT,+4292.81,+2974.36,+2575.69,+44.7344,+415.146,+209.6,-109.678,+7.24052,-16.0773
2019-04-21 05:34:00 GMT,+4292.81,+2967,+2575.68,+52.0934,+415.146,+209.631,-109.684,+7.23105,-16.0702
2019-04-21 05:35:00 GMT,+4328.64,+2984.85,+2597.18,+62.9039,+415.146,+209.594,-109.643,+7.28571,-16.2027
2019-04-21 05:36:00 GMT,+4328.64,+2976,+2597.18,+71.752,+415.146,+209.631,-109.649,+7.27433,-16.1942
2019-04-21 05:37:00 GMT,+4328.64,+2967.29,+2597.18,+80.4587,+415.146,+209.667,-109.656,+7.26313,-16.1857
2019-04-21 05:38:00 GMT,+4328.64,+2958.95,+2597.18,+88.7994,+415.146,+209.702,-109.662,+7.2524,-16.1777
2019-04-21 05:39:00 GMT,+4328.64,+2949,+2597.18,+98.7484,+415.146,+209.744,-109.67,+7.23961,-16.168
2019-04-21 05:40:00 GMT,+4307.09,+2919.09,+2584.24,+111.407,+415.146,+209.788,-109.606,+7.18946,-16.0746
2019-04-21 05:41:00 GMT,+4307.09,+2907.71,+2584.24,+122.787,+415.146,+209.835,-109.615,+7.17483,-16.0637
2019-04-21 05:42:00 GMT,+4307.09,+2897.12,+2584.24,+133.378,+415.146,+209.879,-109.623,+7.16123,-16.0535
2019-04-21 05:43:00 GMT,+4307.09,+2885.1,+2584.24,+145.397,+415.146,+209.929,-109.632,+7.14579,-16.0419
2019-04-21 05:44:00 GMT,+4307.09,+2872.17,+2584.24,+158.315,+415.146,+209.982,-109.642,+7.1292,-16.0295
2019-04-21 05:45:00 GMT,+4308.27,+2859.71,+2584.95,+171.717,+415.146,+210.231,-109.915,+7.09563,-16.0056
2019-04-21 05:46:00 GMT,+4308.27,+2846.6,+2584.95,+184.832,+415.146,+210.285,-109.925,+7.07884,-15.993
2019-04-21 05:47:00 GMT,+4308.27,+2826.89,+2584.94,+204.51,+415.146,+210.367,-109.94,+7.05363,-15.9741
2019-04-21 05:48:00 GMT,+4308.27,+2812.48,+2584.96,+218.989,+415.146,+210.425,-109.95,+7.03522,-15.9605
2019-04-21 05:49:00 GMT,+4308.27,+2799.41,+2584.96,+232.061,+415.146,+210.476,-109.959,+7.01854,-15.9482
2019-04-21 05:50:00 GMT,+4271.46,+2756.43,+2562.88,+245.613,+415.146,+210.659,-110.24,+6.91538,-15.7849
2019-04-21 05:51:00 GMT,+4271.46,+2742.29,+2562.89,+259.755,+415.146,+210.694,-110.246,+6.89756,-15.7732
2019-04-21 05:52:00 GMT,+4271.46,+2728.49,+2562.89,+273.56,+415.146,+210.725,-110.252,+6.88018,-15.7619
2019-04-21 05:53:00 GMT,+4271.46,+2714.66,+2562.89,+287.391,+415.146,+210.756,-110.257,+6.86277,-15.7507
2019-04-21 05:54:00 GMT,+4271.46,+2699.56,+2562.89,+302.501,+415.146,+210.791,-110.263,+6.84376,-15.7384
2019-04-21 05:55:00 GMT,+4303.63,+2710.37,+2582.19,+317.421,+415.146,+210.87,-110.505,+6.86645,-15.8436
2019-04-21 05:56:00 GMT,+4303.63,+2695.07,+2582.19,+332.721,+415.146,+210.905,-110.511,+6.84723,-15.8312
2019-04-21 05:57:00 GMT,+4303.63,+2679.13,+2582.19,+348.665,+415.146,+210.941,-110.517,+6.8272,-15.8182
2019-04-21 05:58:00 GMT,+4303.63,+2662.66,+2582.12,+364.958,+415.146,+210.928,-110.518,+6.80666,-15.8083
2019-04-21 05:59:00 GMT,+4303.63,+3000,+2582.18,+0,+442.904,+209.787,-110.315,+7.23482,-16.1129
2019-04-21 06:00:00 GMT,+4336.34,+3000,+2601.8,+0,+469.069,+209.396,-110.497,+7.24586,-16.2489
2019-04-21 06:01:00 GMT,+4336.34,+3000,+2601.8,+0,+469.069,+209.396,-110.497,+7.24586,-16.2489
2019-04-21 06:02:00 GMT,+4336.34,+3000,+2601.8,+0,+469.069,+209.396,-110.497,+7.24586,-16.2489
2019-04-21 06:03:00 GMT,+4336.34,+3000,+2601.8,+0,+469.069,+209.396,-110.497,+7.24586,-16.2489
2019-04-21 06:04:00 GMT,+4336.34,+3000,+2601.8,+0,+469.069,+209.396,-110.497,+7.24586,-16.2489
2019-04-21 06:05:00 GMT,+4276.73,+2952.31,+2566.04,+0,+469.069,+209.059,-110.687,+7.12254,-16.0453
2019-04-21 06:06:00 GMT,+4276.73,+2952.31,+2566.04,+0,+469.069,+209.059,-110.687,+7.12254,-16.0453
2019-04-21 06:07:00 GMT,+4276.73,+2952.31,+2566.04,+0,+469.069,+209.059,-110.687,+7.12254,-16.0453
2019-04-21 06:08:00 GMT,+4276.73,+2952.31,+2566.04,+0,+469.069,+209.059,-110.687,+7.12254,-16.0453
2019-04-21 06:09:00 GMT,+4276.73,+2952.31,+2566.04,+0,+469.069,+209.059,-110.687,+7.12254,-16.0453
2019-04-21 06:10:00 GMT,+4268.53,+2945.76,+2561.12,+0,+469.069,+208.627,-110.808,+7.09651,-16.0452
2019-04-21 06:11:00 GMT,+4268.53,+2945.76,+2561.12,+0,+469.069,+208.627,-110.808,+7.09651,-16.0452
2019-04-21 06:12:00 GMT,+4268.53,+2945.76,+2561.12,+0,+469.069,+208.627,-110.808,+7.09651,-16.0452
2019-04-21 06:13:00 GMT,+4268.53,+2945.76,+2561.12,+0,+469.069,+208.627,-110.808,+7.09651,-16.0452
2019-04-21 06:14:00 GMT,+4268.53,+2945.76,+2561.12,+0,+469.069,+208.627,-110.808,+7.09651,-16.0452
2019-04-21 06:15:00 GMT,+4231.75,+2916.33,+2539.05,+0,+469.069,+208.183,-110.922,+7.0196,-15.9364
2019-04-21 06:16:00 GMT,+4231.75,+2916.33,+2539.05,+0,+469.069,+208.183,-110.922,+7.0196,-15.9364
2019-04-21 06:17:00 GMT,+4231.75,+2916.33,+2539.05,+0,+469.069,+208.183,-110.922,+7.0196,-15.9364
2019-04-21 06:18:00 GMT,+4231.75,+2916.33,+2539.05,+0,+469.069,+208.183,-110.922,+7.0196,-15.9364
2019-04-21 06:19:00 GMT,+4231.75,+2916.33,+2539.05,+0,+469.069,+208.183,-110.922,+7.0196,-15.9364
2019-04-21 06:20:00 GMT,+4198.06,+2889.38,+2518.84,+0,+469.069,+207.857,-110.809,+6.96546,-15.8314
2019-04-21 06:21:00 GMT,+4198.06,+2889.38,+2518.84,+0,+469.069,+207.857,-110.809,+6.96546,-15.8314
2019-04-21 06:22:00 GMT,+4198.06,+2889.38,+2518.84,+0,+469.069,+207.857,-110.809,+6.96546,-15.8314
2019-04-21 06:23:00 GMT,+4198.06,+2889.38,+2518.84,+0,+469.069,+207.857,-110.809,+6.96546,-15.8314
2019-04-21 06:24:00 GMT,+4198.06,+2889.38,+2518.84,+0,+469.069,+207.857,-110.809,+6.96546,-15.8314
2019-04-21 06:25:00 GMT,+4209.53,+2898.56,+2525.72,+0,+469.069,+207.505,-110.737,+6.98947,-15.9018
2019-04-21 06:26:00 GMT,+4209.53,+2898.56,+2525.72,+0,+469.069,+207.505,-110.737,+6.98947,-15.9018
2019-04-21 06:27:00 GMT,+4209.53,+2898.56,+2525.72,+0,+469.069,+207.505,-110.737,+6.98947,-15.9018
2019-04-21 06:28:00 GMT,+4209.53,+2898.56,+2525.72,+0,+469.069,+207.505,-110.737,+6.98947,-15.9018
2019-04-21 06:29:00 GMT,+4209.53,+2898.56,+2525.72,+0,+469.069,+207.505,-110.737,+6.98947,-15.9018
2019-04-21 06:30:00 GMT,+4219.93,+2906.87,+2531.96,+0,+469.069,+207.396,-110.702,+7.01018,-15.9502
2019-04-21 06:31:00 GMT,+4219.93,+2906.87,+2531.96,+0,+469.069,+207.396,-110.702,+7.01018,-15.9502
2019-04-21 06:32:00 GMT,+4219.93,+2906.87,+2531.96,+0,+469.069,+207.396,-110.702,+7.01018,-15.9502
2019-04-21 06:33:00 GMT,+4219.93,+2906.87,+2531.96,+0,+469.069,+207.396,-110.702,+7.01018,-15.9502
2019-04-21 06:34:00 GMT,+4219.93,+2906.87,+2531.96,+0,+469.069,+207.396,-110.702,+7.01018,-15.9502
2019-04-21 06:35:00 GMT,+4249.91,+2930.86,+2549.95,+0,+469.069,+207.512,-111.016,+7.04144,-16.0553
2019-04-21 06:36:00 GMT,+4249.91,+2930.86,+2549.95,+0,+469.069,+207.512,-111.016,+7.04144,-16.0553
2019-04-21 06:37:00 GMT,+4249.91,+2930.86,+2549.95,+0,+469.069,+207.512,-111.016,+7.04144,-16.0553
2019-04-21 06:38:00 GMT,+4249.91,+2930.86,+2549.95,+0,+469.069,+207.512,-111.016,+7.04144,-16.0553
2019-04-21 06:39:00 GMT,+4249.91,+2930.86,+2549.95,+0,+469.069,+207.512,-111.016,+7.04144,-16.0553
2019-04-21 06:40:00 GMT,+4208.96,+2898.1,+2525.38,+0,+469.069,+207.522,-111.477,+6.93414,-15.8941
2019-04-21 06:41:00 GMT,+4208.96,+2898.1,+2525.38,+0,+469.069,+207.522,-111.477,+6.93414,-15.8941
2019-04-21 06:42:00 GMT,+4208.96,+2898.1,+2525.38,+0,+469.069,+207.522,-111.477,+6.93414,-15.8941
2019-04-21 06:43:00 GMT,+4208.96,+2898.1,+2525.38,+0,+469.069,+207.522,-111.477,+6.93414,-15.8941
2019-04-21 06:44:00 GMT,+4208.96,+2898.1,+2525.38,+0,+469.069,+207.522,-111.477,+6.93414,-15.8941
2019-04-21 06:45:00 GMT,+4271.52,+2948.14,+2562.91,+0,+469.069,+207.617,-111.742,+7.02677,-16.1263
2019-04-21 06:46:00 GMT,+4271.52,+2948.14,+2562.91,+0,+469.069,+207.617,-111.742,+7.02677,-16.1263
2019-04-21 06:47:00 GMT,+4271.52,+2948.14,+2562.91,+0,+469.069,+207.617,-111.742,+7.02677,-16.1263
2019-04-21 06:48:00 GMT,+4271.52,+2948.14,+2562.91,+0,+469.069,+207.617,-111.742,+7.02677,-16.1263
2019-04-21 06:49:00 GMT,+4271.52,+2948.14,+2562.91,+0,+469.069,+207.617,-111.742,+7.02677,-16.1263
2019-04-21 06:50:00 GMT,+4217.73,+2905.11,+2530.64,+0,+469.069,+207.78,-112.102,+6.90552,-15.9051
2019-04-21 06:51:00 GMT,+4217.73,+2905.11,+2530.64,+0,+469.069,+207.78,-112.102,+6.90552,-15.9051
2019-04-21 06:52:00 GMT,+4217.73,+2905.11,+2530.64,+0,+469.069,+207.78,-112.102,+6.90552,-15.9051
2019-04-21 06:53:00 GMT,+4217.73,+2905.11,+2530.64,+0,+469.069,+207.78,-112.102,+6.90552,-15.9051
2019-04-21 06:54:00 GMT,+4217.73,+2905.11,+2530.64,+0,+469.069,+207.78,-112.102,+6.90552,-15.9051
2019-04-21 06:55:00 GMT,+4070.89,+2787.64,+2442.53,+0,+469.069,+207.93,-112.771,+6.59866,-15.3257
2019-04-21 06:56:00 GMT,+4070.89,+2787.64,+2442.53,+0,+469.069,+207.93,-112.771,+6.59866,-15.3257
2019-04-21 06:57:00 GMT,+4070.89,+2787.64,+2442.53,+0,+469.069,+207.93,-112.771,+6.59866,-15.3257
2019-04-21 06:58:00 GMT,+4070.89,+2787.64,+2442.53,+0,+469.069,+207.93,-112.771,+6.59866,-15.3257
